"","Feature","P_Value","FDR","Fold_Change","Log2_FC","Mean_Group1","Mean_Group2","SD_Group1","SD_Group2","N_Group1","N_Group2","Significant"
"164","P01859_176_hexnac(4)hex(4)fuc(1)",0.596045656630079,0.836832312619713,1.11869500055097,0.161816755554234,33.831248,37.846848,14.7962693625647,5.87138671998532,5,5,FALSE
"165","P01859_176_hexnac(4)hex(3)fuc(1)",0.0206845581747767,0.531665139725745,2.22369725563885,1.15296038629931,10.7134296,23.823424,5.31538465144201,8.22677100288017,5,5,FALSE
"166","P01859_176_hexnac(5)hex(3)fuc(1)",0.0443582464521306,0.580248741547228,2.40417710841007,1.2655431789165,1.74837502,4.2034032,0.817370257512629,1.93685790828437,5,5,FALSE
"167","P01859_176_hexnac(5)hex(4)fuc(1)",0.969610683719403,0.994577568453583,0.99175034194598,-0.011951105089345,5.9458222,5.8967712,1.73560562900669,2.17958966232298,5,5,FALSE
"168","P01859_176_hexnac(5)hex(5)fuc(1)",0.137269992308727,0.680811542439293,0.561173940302477,-0.833480079994611,2.9880838,1.67683476,1.27155341980752,1.2390313886304,5,5,FALSE
"169","P01859_176_hexnac(4)hex(4)",0.133669047565673,0.680811542439293,2.62785428988215,1.39388528285493,0.804862845,2.11506228,0.94940985015281,1.35967591866499,4,5,FALSE
"170","P01859_176_hexnac(4)hex(5)neuac(1)fuc(1)",0.138916384244544,0.680811542439293,0.491287267529501,-1.02536124499053,12.1876002,5.9876128,7.49796937547635,1.64986525557777,5,5,FALSE
"171","P98161_2645_hexnac(5)hex(6)neuac(1)",NA,NA,2.27012094786912,1.18276916370237,7.9122105,17.9616748,0.920527871204615,19.700102729098,2,5,NA
"172","P98161_2645_hexnac(4)hex(4)neuac(1)",NA,NA,0.586082295688317,-0.770824837670949,49.172645,28.8192166666667,5.7428030787456,28.3435398159163,2,3,NA
"173","P98161_2645_hexnac(5)hex(5)neuac(1)",NA,NA,0.515784337546746,-0.955160130381241,30.311535,15.634215,23.9258276827877,16.1359575435748,2,2,NA
"174","P98161_2645_hexnac(5)hex(4)neuac(1)fuc(1)",0.986156412112105,0.995534082965028,0.994273593403657,-0.00828520332572043,41.398213,41.16115,21.1593969050472,18.3450329177373,5,4,FALSE
"175","P98161_2645_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,0.750021240389816,-0.414996641983985,28.60117,21.451485,11.9852619512132,2.01680289023246,2,2,FALSE
"176","P98161_2645_hexnac(5)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,10.54424,NA,NA,NA,1,0,NA
"177","P98161_2645_hexnac(5)hex(4)neuac(1)",NA,NA,0.530495597546086,-0.914587316272833,50.46958,26.77389,NA,NA,1,1,NA
"178","P98161_2645_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,5.903311,NA,NA,0,1,NA
"179","P98161_2645_hexnac(5)hex(6)neuac(2)",NA,NA,NA,NA,NA,52.24079,NA,NA,0,1,NA
"180","P05155_238_hexnac(5)hex(5)fuc(1)",NA,NA,NA,NA,1.236307,NA,NA,NA,1,0,NA
"181","P05155_238_hexnac(4)hex(5)neuac(1)fuc(1)",0.758352993080189,0.915934846006966,1.15176845221405,0.203850711208418,11.002135,12.671912,6.45897915256511,9.16270738512182,4,5,FALSE
"182","P05155_238_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,2.9188008493149,1.54537577866913,5.33520995,15.5724153333333,6.47833986588722,23.4737923914199,2,3,NA
"183","P05155_238_hexnac(4)hex(5)neuac(2)",0.290807214048899,0.700581015663258,0.753070142010221,-0.409143849090419,77.437102,58.3155694,16.1184007065921,33.076486085681,5,5,FALSE
"184","P05155_238_hexnac(3)hex(4)neuac(1)",0.522243336378207,0.786207405337852,1.30866672702979,0.388097738628194,7.0197388,9.1864986,5.15073766017002,5.08884512924777,5,5,FALSE
"185","P05155_238_hexnac(4)hex(5)neuac(1)",0.910448141148578,0.982264661188288,1.08578546895436,0.118739081549582,6.441725,6.9943314,6.19386626130408,6.65654343640059,3,5,FALSE
"186","P05155_238_hexnac(5)hex(6)neuac(2)",NA,NA,2.45107182692731,1.2934127619826,2.475353,6.067268,NA,NA,1,1,NA
"187","P05155_238_hexnac(4)hex(5)fuc(1)",NA,NA,NA,NA,NA,4.462542,NA,NA,0,1,NA
"188","P05155_238_hexnac(5)hex(6)neuac(2)fuc(1)",NA,NA,NA,NA,NA,3.4556975,NA,0.498783931060835,0,2,NA
"189","P20851_71_hexnac(4)hex(5)neuac(1)",0.155751695824497,0.680811542439293,1.51407546473542,0.598437114099266,22.6641966,34.315304,13.3319695698377,9.6503210748674,5,5,FALSE
"190","P20851_71_hexnac(4)hex(5)neuac(2)",0.155751697208989,0.680811542439293,0.849343933891216,-0.235579216914012,77.335804,65.684696,13.3319706019639,9.65032107486741,5,5,FALSE
"191","P00736_221_hexnac(4)hex(5)neuac(1)",0.738466289508988,0.915504256599443,1.04037344734309,0.057101484059746,63.876636,66.455556,13.2786226981879,10.0221729561248,5,5,FALSE
"192","P00736_221_hexnac(4)hex(5)neuac(2)",0.0646092354633733,0.625245554824193,0.597175924886495,-0.743772090411197,34.29583,20.480644,9.79022392394577,1.84833108076719,4,5,FALSE
"193","P00736_221_hexnac(4)hex(4)neuac(1)",NA,NA,1.03319895215526,0.0471180854237775,15.070935,15.57127425,1.93482093002169,9.28754993189407,2,4,FALSE
"194","P00736_221_hexnac(5)hex(6)neuac(2)",NA,NA,NA,NA,13.29163,NA,NA,NA,1,0,NA
"195","P00736_221_hexnac(5)hex(6)neuac(1)",NA,NA,NA,NA,NA,3.033901,NA,NA,0,1,NA
"196","Q9BXR6_126_hexnac(4)hex(5)neuac(2)",NA,NA,NA,NA,100,NA,0,NA,2,0,NA
"197","Q9BXR6_126_hexnac(2)hex(10)",NA,NA,NA,NA,NA,51.871621,NA,68.0638063168325,0,2,NA
"198","Q9BXR6_126_hexnac(3)hex(5)",NA,NA,NA,NA,NA,96.25676,NA,NA,0,1,NA
"199","Q9BXR6_126_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,100,NA,NA,0,1,NA
"200","P43652_402_hexnac(4)hex(5)neuac(1)",0.435170927189772,0.735109454695073,1.11084799702614,0.151661418941717,6.3357392,7.0380432,1.34875789062722,1.35475637801163,5,5,FALSE
"201","P43652_402_hexnac(4)hex(5)neuac(2)fuc(1)",0.407431252365523,0.725373162775323,1.31393245161275,0.393891109580927,3.6447828,4.7889984,1.36117707139986,2.53499530355172,5,5,FALSE
"202","P43652_402_hexnac(4)hex(5)neuac(2)",0.492147760617874,0.770002400376304,0.984842824762728,-0.0220345977588258,81.538544,80.30265,1.74559015687532,3.35245260555612,5,5,FALSE
"203","P43652_402_hexnac(5)hex(6)neuac(3)",0.662578600894002,0.864410236243252,0.867683026848352,-0.2047599866774,7.5936728,6.588901,2.64108853946838,4.15815911151059,5,5,FALSE
"204","P43652_402_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,5.35383588690878,2.42057291619729,0.3331081,1.7834061,NA,1.7847783864868,1,2,NA
"205","O75882_1073_hexnac(4)hex(5)neuac(1)fuc(1)",0.171646667474507,0.681156646116855,3.285794907685,1.71624243314865,15.8913316666667,52.2156566666667,20.3831665237925,30.4758597386478,3,3,FALSE
"206","O75882_1073_hexnac(4)hex(5)neuac(2)",0.253583058305632,0.684629904076212,0.745267115796524,-0.424170491371736,82.963682,61.830104,16.6710570835676,33.4159541740488,5,5,FALSE
"207","O75882_1073_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,0.51870174263246,-0.94702287829381,6.684083,3.4670455,4.36954514113884,0.191257535068556,2,2,NA
"208","O75882_1073_hexnac(4)hex(3)fuc(1)",NA,NA,NA,NA,24.13943,NA,NA,NA,1,0,NA
"209","O75882_1073_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,7.239653,NA,6.6571939701963,0,2,NA
"210","O75882_1073_hexnac(3)hex(5)",NA,NA,NA,NA,NA,12.78912,NA,NA,0,1,NA
"211","P02750_325_hexnac(4)hex(5)neuac(2)",0.364843898670733,0.711070652497243,1.07910239144475,0.109831762528535,88.782398,95.805298,14.566098656834,6.36591047614715,5,5,FALSE
"212","P02750_325_hexnac(4)hex(5)neuac(2)fuc(1)",0.22829887991874,0.684629904076212,0.247763428291921,-2.01296484411469,10.4946333333333,2.60018633333333,8.0363110575956,1.48136533698691,3,3,FALSE
"213","P02750_325_hexnac(5)hex(6)neuac(3)",NA,NA,0.705157309083726,-0.503982959760635,12.302055,8.674884,0.0572968624795461,NA,2,1,FALSE
"214","P02750_325_hexnac(5)hex(5)fuc(1)",NA,NA,NA,NA,NA,4.498065,NA,NA,0,1,NA
"215","P08603_911_hexnac(4)hex(5)neuac(1)",0.142092266906709,0.680811542439293,1.45955063802675,0.545524264942789,13.56056,19.792324,2.70670493166507,7.53518591165673,5,5,FALSE
"216","P08603_911_hexnac(4)hex(5)neuac(2)",0.118632514805156,0.680811542439293,0.919484658781444,-0.121102590815205,76.440538,70.285902,3.46564242283015,6.71825186536423,5,5,FALSE
"217","P08603_911_hexnac(5)hex(6)neuac(1)",0.16399089078806,0.681156646116855,1.33816629517222,0.420257412177094,1.01583394,1.35935474,0.176104739293234,0.441050857147039,5,5,FALSE
"218","P08603_911_hexnac(4)hex(5)neuac(1)fuc(1)",0.5287598029093,0.792205499765171,1.28419621832906,0.360865655405978,1.48135152,1.90234602,1.20282520967511,0.749725111076955,5,5,FALSE
"219","P08603_911_hexnac(5)hex(6)neuac(2)",0.41036433444346,0.725373162775323,1.3069462163135,0.386199772308289,1.6361411,2.13834842,0.732623894083315,1.05475215380102,5,5,FALSE
"220","P08603_911_hexnac(4)hex(5)neuac(2)fuc(1)",0.326454359163388,0.706207389210595,1.61367537835984,0.690350382126206,0.9476803,1.52924836666667,0.552017797044959,0.703960405638771,3,3,FALSE
"221","P08603_911_hexnac(5)hex(6)neuac(3)",0.00971797577862779,0.531665139725745,0.540309601271735,-0.88814177608314,5.2594616,2.8417376,1.27931691824008,0.58634600662561,5,5,FALSE
"222","P08603_911_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,NA,1.986337,NA,NA,0,1,NA
"223","P05156_103_hexnac(4)hex(5)neuac(1)",0.346007762602873,0.711070652497243,1.2237249878845,0.291279372414252,15.112876,18.494004,5.64537674828084,5.00407553352565,5,5,FALSE
"224","P05156_103_hexnac(4)hex(5)neuac(2)",0.244288584991646,0.684629904076212,0.952162309091777,-0.0707205732842266,84.887124,80.82632,5.64537674828085,4.45974217192541,5,5,FALSE
"225","P05156_103_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,3.398375,NA,NA,0,1,NA
"226","P26927_296_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,5,5,FALSE
"227","P48740_385_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,5,5,FALSE
"228","P25311_128_hexnac(4)hex(5)neuac(1)",0.111450593213862,0.680811542439293,0.599278543999536,-0.738701372938959,10.2921176,6.16784525,3.43923715521434,3.28656107755278,5,4,FALSE
"229","P25311_128_hexnac(4)hex(5)neuac(2)",0.103901094391985,0.680811542439293,1.06428114446024,0.0898793088660593,88.34348,94.0223,4.29280997722937,5.37450302496891,5,5,FALSE
"230","P25311_128_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,1.73203060417551,0.792464422040477,1.506069,2.6085576,0.473289196065154,2.43525227846133,2,2,NA
"231","P25311_128_hexnac(5)hex(6)neuac(3)",NA,NA,NA,NA,1.90493105,NA,1.97839277916773,NA,2,0,NA
"232","P19823_118_hexnac(4)hex(5)neuac(2)",0.373900966300059,0.711070652497243,0.93523342,-0.0966016102628832,100,93.523342,0,14.4822475550178,5,5,FALSE
"233","P19823_118_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,32.38329,NA,NA,0,1,NA
"234","P08603_1029_hexnac(4)hex(5)neuac(1)",0.0443773331782818,0.580248741547228,1.38287219752926,0.467667831462728,13.299336,18.391282,3.59720337630916,3.12000082163771,5,5,FALSE
"235","P08603_1029_hexnac(4)hex(5)neuac(2)",0.0256124536497398,0.573876589725628,0.922071052322758,-0.117050169738026,79.981678,73.74879,3.99143712222428,3.0349022629897,5,5,FALSE
"236","P08603_1029_hexnac(4)hex(5)neuac(1)fuc(1)",0.0197245012420968,0.531665139725745,1.408434556344,0.4940925296827,2.399652,3.3797528,0.484629976784866,0.571672176016727,5,5,FALSE
"237","P08603_1029_hexnac(4)hex(5)neuac(2)fuc(1)",0.142495866413926,0.680811542439293,1.82827049757359,0.870479536827941,1.13901384,2.0824254,0.31367946246886,1.1511716484249,5,5,FALSE
"238","P08603_1029_hexnac(5)hex(5)neuac(1)fuc(1)",0.118274893738995,0.680811542439293,0.443740108394646,-1.17221313477208,2.20078028,0.97657448,1.38009016767575,0.18736997085082,5,5,FALSE
"239","P08603_1029_hexnac(5)hex(4)neuac(1)",NA,NA,NA,NA,1.308264,NA,NA,NA,1,0,NA
"240","P05543_36_hexnac(4)hex(5)neuac(1)",0.189238313921229,0.684629904076212,1.56596553982989,0.647052465461943,7.6712796,12.0129595,2.50535053312711,5.06668311368963,5,4,FALSE
"241","P05543_36_hexnac(4)hex(5)neuac(2)",0.33467837742398,0.711070652497243,0.952484434551185,-0.0702325785326392,90.35557,86.062274,2.08296609988017,8.63457706511037,5,5,FALSE
"242","P05543_36_hexnac(4)hex(5)neuac(2)fuc(1)",0.151088029082616,0.680811542439293,2.03561233476783,1.02546283844704,2.46643475,5.020705,1.19929634314081,2.65254979583633,4,4,FALSE
"243","P05543_36_hexnac(5)hex(4)neuac(1)",NA,NA,NA,NA,NA,1.553989,NA,NA,0,1,NA
"244","P10643_754_hexnac(4)hex(5)neuac(1)fuc(1)",0.465524589691546,0.759163177035445,0.896272102355202,-0.157991303315422,28.543112,25.582395,7.60026530771591,3.34364671225395,5,4,FALSE
"245","P10643_754_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,4.08786266666667,NA,2.99672961688927,NA,3,0,NA
"246","P10643_754_hexnac(4)hex(5)neuac(2)fuc(1)",0.141054572130044,0.680811542439293,1.14510212933508,0.195476275103453,69.00417,79.016822,8.26459292860211,10.8075400080555,5,5,FALSE
"247","P10643_754_hexnac(5)hex(5)fuc(1)",NA,NA,NA,NA,NA,2.373714,NA,NA,0,1,NA
"248","P05546_188_hexnac(4)hex(5)neuac(2)",NA,NA,1,0,100,100,0,0,3,4,FALSE
"249","P06276_284_hexnac(4)hex(5)neuac(1)",0.186908035803551,0.684629904076212,0.616012678043563,-0.698968051820502,56.099192,34.5578135,25.2213892393335,18.9287474169411,5,4,FALSE
"250","P06276_284_hexnac(4)hex(5)neuac(2)",0.27455614918172,0.697434729776389,1.23982011273764,0.310130813122101,52.783615,65.4421875,3.41481244092556,18.9287492073818,4,4,FALSE
"251","P06276_284_hexnac(5)hex(6)neuac(3)",NA,NA,11.9480265623747,3.57870044499418,8.369583,100,NA,NA,1,1,NA
"252","P01024_939_hexnac(2)hex(9)",0.933416960973624,0.994577568453583,0.974017665631975,-0.0379801563697609,68.6509075,66.8671966666667,21.6878784688796,28.9570560442534,4,3,FALSE
"253","P01024_939_hexnac(2)hex(8)",NA,NA,1.16396576723553,0.219048628550507,38.62849,44.96224,3.45004018473699,12.208000587287,3,2,FALSE
"254","P01024_939_hexnac(2)hex(7)",NA,NA,1.32584881929474,0.406916280663015,3.25187,4.311488,NA,NA,1,1,FALSE
"255","P01024_939_hexnac(2)hex(10)",NA,NA,0.624637452497108,-0.678909020706666,4.785235,2.989037,NA,NA,1,1,NA
"256","P01024_939_hexnac(5)hex(4)neuac(1)fuc(1)",NA,NA,NA,NA,NA,100,NA,NA,0,1,NA
"257","P00748_433_hexnac(4)hex(5)neuac(1)",0.56694850198326,0.819637650328909,0.857060797404114,-0.222530546322844,2.907986,2.4923208,1.2921716587561,0.849190474548378,5,5,FALSE
"258","P00748_433_hexnac(4)hex(5)neuac(2)",0.194711115855667,0.684629904076212,0.974393470965984,-0.0374236285525536,93.9312,91.525948,1.28682710530592,3.37113894968303,5,5,FALSE
"259","P00748_433_hexnac(5)hex(6)neuac(3)",0.605920988156667,0.840466081786121,1.31997068935688,0.400505894137547,2.8449734,3.7552815,0.44244070100218,3.15521050554587,5,4,FALSE
"260","P00748_433_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,5.35580668918806,2.42110388941825,0.6949244,3.72188075,NA,2.18454396724189,1,4,NA
"261","Q08828_1061_hexnac(5)hex(6)neuac(3)",NA,NA,NA,NA,100,NA,0,NA,4,0,NA
"262","Q08828_1061_hexnac(5)hex(6)neuac(2)",NA,NA,2.66589249148714,1.41461860145999,37.51089,100,NA,0,1,2,NA
"263","Q08828_1061_hexnac(5)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,62.48911,NA,NA,NA,1,0,NA
"264","Q03591_126_hexnac(4)hex(5)neuac(1)",0.990838167479344,0.995534082965028,0.996102158814742,-0.00563438426327716,6.6610718,6.635108,3.09539510593546,3.79160830618585,5,5,FALSE
"265","Q03591_126_hexnac(4)hex(5)neuac(2)",0.531022370916127,0.792793962212809,1.01293501822652,0.0185416253835079,89.44108,90.598002,3.3405269533638,2.04083648116893,5,5,FALSE
"266","Q03591_126_hexnac(4)hex(5)neuac(2)fuc(1)",0.39398864310005,0.721557082632397,0.709850856670186,-0.494412156107664,4.87230975,3.45861325,2.27702871620823,2.07043851799667,4,4,FALSE
"267","P04114_3411_hexnac(4)hex(5)",NA,NA,0.207838388759007,-2.2664659432576,15.02643,3.123069,NA,NA,1,1,NA
"268","P04114_3411_hexnac(4)hex(5)neuac(1)",0.505859217239784,0.779942938580613,0.879743124419527,-0.184845761166317,71.4046075,62.8177125,21.6948272296484,9.15128791823815,4,4,FALSE
"269","P04114_3411_hexnac(3)hex(5)neuac(1)",0.0503503496314129,0.580248741547228,1.51856119555766,0.602705047951296,21.60933,32.81509,2.85778784300024,7.4405056676949,3,4,FALSE
"270","P04114_3411_hexnac(4)hex(5)neuac(2)",NA,NA,0.688283468125392,-0.538925236598182,12.541911,8.63239,4.40393032969437,NA,2,1,FALSE
"271","P04114_3411_hexnac(4)hex(4)neuac(1)",NA,NA,0.379750425140938,-1.39687651502273,9.443339,3.586112,NA,NA,1,1,NA
"272","P04114_3411_hexnac(3)hex(5)",NA,NA,NA,NA,NA,2.127209,NA,NA,0,1,NA
"273","P02749_162_hexnac(4)hex(5)neuac(1)",0.37068758166639,0.711070652497243,1.36200841808089,0.445735620153235,5.45254442,7.4264114,3.23221495948361,3.3477675580646,5,5,FALSE
"274","P02749_162_hexnac(4)hex(5)neuac(2)",0.659153723880555,0.862596231251096,0.946943906705655,-0.0786491263366683,64.672044,61.240798,14.4804242415124,8.073593011285,5,5,FALSE
"275","P02749_162_hexnac(5)hex(6)neuac(2)",0.570659832821147,0.819637650328909,1.19113476936098,0.252336654250729,1.6371644,1.95008344,0.449306869972294,1.06849069190951,5,5,FALSE
"276","P02749_162_hexnac(4)hex(5)neuac(1)fuc(1)",0.240707572119833,0.684629904076212,1.88311866270644,0.913123912699989,0.94998558,1.788935575,0.567121937655415,1.12051865205162,5,4,FALSE
"277","P02749_162_hexnac(3)hex(4)neuac(1)",0.40937500918328,0.725373162775323,1.45306645785583,0.539100687985505,1.39721992,2.0302534,1.07941135524204,1.06518100456957,5,4,FALSE
"278","P02749_162_hexnac(4)hex(5)neuac(2)fuc(1)",0.891531113346563,0.976767938136803,1.06561482782385,0.0916860624834345,17.0985414,18.22045925,12.6165753797003,11.1414021797514,5,4,FALSE
"279","P02749_162_hexnac(5)hex(6)neuac(3)",0.888568896849887,0.976044591358425,1.06535819281242,0.0913385723401807,9.97278875,10.6245922,3.0644985313724,9.27889787522547,4,5,FALSE
"280","P02749_162_hexnac(5)hex(4)neuac(1)",NA,NA,NA,NA,1.417337,NA,NA,NA,1,0,NA
"281","P02749_162_hexnac(4)hex(3)",NA,NA,NA,NA,NA,1.289555,NA,NA,0,1,NA
"282","P00734_143_hexnac(4)hex(5)neuac(1)",0.903235920558124,0.978846561236005,1.05047661648924,0.0710440481123617,4.3361068,4.5549788,2.57711686006799,2.9248326113997,5,5,FALSE
"283","P00734_143_hexnac(4)hex(5)neuac(2)",0.448862608754229,0.749282465007059,0.973129571198943,-0.0392961837342929,92.3855,89.903062,4.74130404301391,5.10788819902315,5,5,FALSE
"284","P00734_143_hexnac(4)hex(5)neuac(2)fuc(1)",0.603121755020552,0.840466081786121,1.35946654332323,0.443040646856903,3.165254225,4.30305722,3.35923876100879,2.70343150163541,4,5,FALSE
"285","P00734_143_hexnac(5)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,1.219763,NA,NA,NA,1,0,NA
"286","P0DOX2_320_hexnac(5)hex(5)fuc(1)",0.99068451043332,0.995534082965028,1.00261473506449,0.00376734215355838,9.5863632,9.611429,3.96791566790685,2.36809674788838,5,5,FALSE
"287","P0DOX2_320_hexnac(5)hex(4)fuc(1)",0.00943706015690596,0.531665139725745,3.22734845630085,1.69034935378926,0.58907398,1.901147,0.434975982245925,0.557327661283737,5,4,FALSE
"288","P0DOX2_320_hexnac(4)hex(5)neuac(1)fuc(1)",0.488953836547386,0.767838617392932,0.905939417916621,-0.142513517456418,34.901804,31.61892,7.57864778449494,6.69764498981918,5,5,FALSE
"289","P0DOX2_320_hexnac(5)hex(5)neuac(1)fuc(1)",0.307290667685971,0.700715655852658,1.11188699172471,0.15301016507285,38.530842,42.841942,5.52464827920022,6.86677999146398,5,5,FALSE
"290","P0DOX2_320_hexnac(5)hex(4)neuac(1)fuc(1)",0.577629744116521,0.821862454716123,0.83455662395634,-0.260918156348489,2.2477624,1.875885,1.27051828037195,0.610208843819884,5,5,FALSE
"291","P0DOX2_320_hexnac(4)hex(5)neuac(2)fuc(1)",0.211743965217579,0.684629904076212,0.757262047746649,-0.401135468963342,8.3976658,6.3592336,2.72452939933903,1.90404977663224,5,5,FALSE
"292","P0DOX2_320_hexnac(5)hex(5)neuac(2)fuc(1)",0.83776932285411,0.969642454853928,0.962202044540683,-0.0555882299449132,3.6764052,3.5374446,1.19225786075463,0.849469441850206,5,5,FALSE
"293","Q9Y5Y7_53_hexnac(4)hex(5)neuac(1)",NA,NA,1,0,100,100,0,0,3,4,FALSE
"294","P80108_321_hexnac(4)hex(5)neuac(2)",0.951865168172345,0.994577568453583,0.985713499141372,-0.0207597113982562,80.82077,79.666124,31.4726260252991,20.3799353020791,4,5,FALSE
"295","P80108_321_hexnac(4)hex(5)neuac(1)fuc(1)",NA,NA,0.542328515629097,-0.882761065645963,19.261318,10.445962,29.2382543824477,4.20038115744845,3,2,NA
"296","P80108_321_hexnac(4)hex(5)neuac(1)",NA,NA,3.03598689817956,1.60216556480734,13.22259,40.14361,NA,NA,1,1,NA
"297","P80108_321_hexnac(4)hex(5)fuc(1)",NA,NA,56.0242671829654,5.80797996779008,0.4902588,27.46639,NA,NA,1,1,NA
"298","P80108_321_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,5.220117,NA,NA,NA,1,0,NA
"299","P80108_321_hexnac(5)hex(6)neuac(2)",NA,NA,NA,NA,NA,13.16745,NA,NA,0,1,NA
"300","P29622_238_hexnac(4)hex(5)neuac(1)",0.861798730571674,0.969642454853928,0.887356301291325,-0.172414586875272,52.2099333333333,46.3288133333333,27.1174593821183,46.7500250985883,3,3,FALSE
"301","P29622_238_hexnac(6)hex(7)neuac(2)fuc(1)",NA,NA,NA,NA,36.02795,NA,NA,NA,1,0,NA
"302","P29622_238_hexnac(5)hex(5)neuac(1)fuc(1)",NA,NA,NA,NA,11.86341,NA,NA,NA,1,0,NA
"303","P29622_238_hexnac(4)hex(4)neuac(1)",NA,NA,1.61670016120548,0.693052136416431,22.006075,35.577225,12.4931272546649,8.03282495816073,2,2,NA
"304","P29622_238_hexnac(2)hex(9)",NA,NA,24.7179057785266,4.62748461115064,3.504042,86.61258,NA,NA,1,1,NA
"305","P29622_238_hexnac(3)hex(5)",NA,NA,1.16444215042622,0.219638968130737,11.65834,13.5754625,NA,10.9921835100453,1,2,FALSE
"306","P29622_238_hexnac(4)hex(5)",NA,NA,0.415924671194757,-1.26560583174805,63.30115,26.32851,51.9000113934959,NA,2,1,NA
"307","P29622_238_hexnac(5)hex(6)neuac(1)",NA,NA,NA,NA,5.23199,NA,NA,NA,1,0,NA
"308","P29622_238_hexnac(4)hex(4)",NA,NA,NA,NA,4.470014,NA,NA,NA,1,0,NA
"309","P29622_238_hexnac(3)hex(5)neuac(1)",NA,NA,NA,NA,NA,17.94863,NA,NA,0,1,NA
"310","P29622_238_hexnac(3)hex(6)neuac(1)",NA,NA,NA,NA,NA,13.43255,NA,NA,0,1,NA
"311","P29622_238_hexnac(4)hex(5)neuac(2)",NA,NA,NA,NA,NA,46.43429,NA,33.4723844117057,0,2,NA
"312","P29622_238_hexnac(4)hex(6)neuac(1)",NA,NA,NA,NA,NA,4.541177,NA,NA,0,1,NA
"313","P29622_238_hexnac(5)hex(4)neuac(1)",NA,NA,NA,NA,NA,1.524833,NA,NA,0,1,NA
"314","P29622_238_hexnac(4)hex(3)",NA,NA,NA,NA,NA,6.063894,NA,NA,0,1,NA
"315","P29622_238_hexnac(5)hex(3)",NA,NA,NA,NA,NA,13.38742,NA,NA,0,1,NA
"316","P03951_126_hexnac(4)hex(5)neuac(2)",0.179193755524771,0.684629904076212,0.85522598,-0.225622415065797,100,85.522598,0,19.9044474551121,5,5,FALSE
"317","P03951_126_hexnac(5)hex(6)neuac(1)",NA,NA,NA,NA,NA,36.193505,NA,3.57552079440884,0,2,NA
"318","P04278_396_hexnac(4)hex(5)neuac(2)",0.246248397025223,0.684629904076212,0.9518289,-0.0712258357517354,100,95.18289,0,6.70414315283716,4,4,FALSE
"319","P04278_396_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,NA,NA,NA,9.63422,NA,6.48216100022207,0,2,NA
"320","P01011_186_hexnac(4)hex(5)neuac(2)",NA,NA,1.09034771027294,0.124788281691945,85.4800025,93.202925,10.768225982901,9.6125156494671,4,2,FALSE
"321","P01011_186_hexnac(3)hex(4)neuac(1)",NA,NA,NA,NA,29.99948,NA,NA,NA,1,0,NA
"322","P01011_186_hexnac(4)hex(5)neuac(1)",NA,NA,0.782034322585754,-0.354696167741411,3.7634985,2.943185,1.69958418159046,NA,2,1,FALSE
"323","P01011_186_hexnac(5)hex(6)neuac(3)",NA,NA,0.964418996698508,-0.0522680260987181,9.0493935,8.727407,3.23485301068913,NA,2,1,FALSE
"324","P01011_186_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,0.783613500151544,-0.351785842210511,2.454728,1.923558,NA,NA,1,1,FALSE
"325","Q68D85_289_hexnac(4)hex(5)neuac(2)fuc(1)",NA,NA,0.5231786,-0.934624564573714,100,52.31786,0,NA,3,1,NA
"326","Q68D85_289_hexnac(4)hex(6)neuac(1)",NA,NA,NA,NA,31.26096,NA,NA,NA,1,0,NA
"327","Q68D85_289_hexnac(5)hex(6)neuac(2)fuc(1)",NA,NA,NA,NA,45.76383,NA,NA,NA,1,0,NA
"328","Q68D85_289_hexnac(4)hex(5)neuac(2)",NA,NA,1.02615516303381,0.0372488947016474,61.487605,63.0958233333333,54.4647513284698,32.1040588793292,2,3,FALSE
"329","Q68D85_289_hexnac(4)hex(5)neuac(1)",NA,NA,NA,NA,NA,58.39467,NA,NA,0,1,NA
"330","P02751_542_hexnac(4)hex(5)neuac(2)",0.422473517885167,0.725373162775323,0.937842403075675,-0.0925825851568285,65.337468,61.276248,7.07734973108366,8.06851249884203,5,5,FALSE
