"","HC13_Healthy","HC14_Healthy","HC20_Healthy","HC22_Healthy","HC25_Healthy","M1_MECFS","M10_MECFS","M11_MECFS","M12_MECFS","M15_MECFS"
"P13473_58_TRUE",NA,NA,"100",NA,"100",NA,NA,NA,"80.76704",NA
"P13473_58_FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"19.23296",NA
"Q08380_125_FALSE",NA,NA,"100",NA,NA,NA,"100",NA,NA,NA
"P55058_245_TRUE",NA,NA,"100",NA,NA,"100","100","100",NA,"100"
"P04275_2790_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"P07357_437_TRUE",NA,NA,"100","100","100","100","100","100","100","100"
"P04070_290_TRUE",NA,NA,"100","100","100","100","100","100",NA,"100"
"P98161_1661_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"O42043_474_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"Q96KN2_382_TRUE",NA,NA,"100","100","100","100","100","100","100","100"
"P05160_545_TRUE",NA,NA,"100",NA,NA,NA,"100",NA,NA,NA
"O60271_327_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"O75882_264_TRUE",NA,NA,"100",NA,"100",NA,"100","100",NA,NA
"P98161_810_TRUE",NA,NA,"100",NA,NA,NA,"100","100",NA,"100"
"Q9UGM5_136_TRUE",NA,NA,"100","100",NA,"100",NA,NA,NA,NA
"P04196_344_TRUE",NA,NA,"100",NA,NA,"100","100",NA,NA,"100"
"P04196_345_TRUE",NA,NA,"100",NA,NA,"100","100","100",NA,"100"
"P02748_277_TRUE",NA,NA,"100",NA,NA,NA,NA,"100",NA,NA
"P12259_821_TRUE",NA,NA,"100",NA,NA,"100","100",NA,NA,"100"
"P10909_103_TRUE",NA,NA,"100",NA,"100",NA,NA,NA,NA,NA
"Q9NZP8_296_TRUE",NA,NA,"100",NA,NA,NA,"100",NA,NA,NA
"P01871_279_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"P01009_271_TRUE",NA,NA,"100","100",NA,"100","100","100","100","100"
"P01009_107_TRUE",NA,NA,"100",NA,NA,"100","100","100",NA,"100"
"Q14624_577_TRUE",NA,NA,"100",NA,NA,NA,"100",NA,NA,NA
"P08603_802_FALSE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"P08603_802_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"100","100"
"P04196_63_TRUE",NA,NA,"100",NA,NA,NA,"100",NA,NA,NA
"P08697_316_TRUE",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"P01008_167_TRUE",NA,NA,NA,"100","100",NA,NA,NA,"100",NA
"P06276_369_TRUE",NA,NA,NA,"100",NA,"72.53277",NA,NA,NA,NA
"P06276_369_FALSE",NA,NA,NA,NA,NA,"27.46723",NA,NA,NA,NA
"P98161_2956_FALSE",NA,NA,NA,"100",NA,"100",NA,NA,NA,NA
"P06681_471_TRUE",NA,NA,NA,"100",NA,"100",NA,NA,NA,"100"
"P06276_85_TRUE",NA,NA,NA,"100",NA,"100",NA,"100",NA,"100"
"Q96PD5_485_TRUE",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA
"P04114_185_FALSE",NA,NA,NA,"100",NA,NA,NA,NA,"100",NA
"P01008_187_TRUE",NA,NA,NA,"100",NA,"100",NA,NA,NA,"100"
"P98161_1474_TRUE",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA
"P01023_70_FALSE",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA
"P08519_1461_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"P04275_2290_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"Q04756_468_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"P00738_211_TRUE",NA,NA,NA,NA,"100",NA,NA,"100",NA,NA
"Q08380_551_FALSE",NA,NA,NA,NA,"100","12.98038",NA,NA,NA,NA
"Q08380_551_TRUE",NA,NA,NA,NA,NA,"87.01962","100","100",NA,NA
"P08519_1575_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"P13473_179_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"P04275_2546_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"Q96PD5_367_TRUE",NA,NA,NA,NA,"100",NA,"100",NA,NA,NA
"P02749_183_TRUE",NA,NA,NA,NA,"100",NA,NA,"100",NA,NA
"P08603_529_TRUE",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA
"P08603_529_FALSE",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"P10643_202_TRUE",NA,NA,NA,NA,NA,"100","100","100",NA,NA
"P98161_2395_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P12259_554_TRUE",NA,NA,NA,NA,NA,"100",NA,"100",NA,NA
"P48740_178_TRUE",NA,NA,NA,NA,NA,"100",NA,"100",NA,NA
"Q08380_398_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P80108_659_TRUE",NA,NA,NA,NA,NA,"100","100","100",NA,NA
"Q08380_69_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"O00192_577_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"Q06033_91_FALSE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P29622_157_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P06681_651_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P04114_3895_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P04180_296_FALSE",NA,NA,NA,NA,NA,"55.81493",NA,NA,NA,NA
"P04180_296_TRUE",NA,NA,NA,NA,NA,"44.18507",NA,NA,NA,NA
"P05155_352_TRUE",NA,NA,NA,NA,NA,"100",NA,"100",NA,NA
"P02790_64_TRUE",NA,NA,NA,NA,NA,"100",NA,"100",NA,NA
"P01008_128_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,"100"
"P0DOX2_162_TRUE",NA,NA,NA,NA,NA,"100","100",NA,NA,"100"
"P02748_415_TRUE",NA,NA,NA,NA,NA,"100",NA,NA,NA,NA
"P10721_819_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P04275_2223_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,"100"
"P80108_604_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P12259_667_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P08603_718_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"Q9UM54_1153_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"Q12816_279_TRUE",NA,NA,NA,NA,NA,NA,"100","100",NA,"100"
"O95445_148_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"Q13797_476_TRUE",NA,NA,NA,NA,NA,NA,"100","100",NA,NA
"P43251_203_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P04275_99_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P19823_96_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P43251_119_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P04275_2357_TRUE",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA
"P04275_2357_FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"Q9NZP8_147_FALSE",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA
"P04114_1523_TRUE",NA,NA,NA,NA,NA,NA,NA,"100",NA,"100"
"Q9HDC9_160_TRUE",NA,NA,NA,NA,NA,NA,NA,"100",NA,"100"
"P19827_588_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"P04275_1231_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"P11279_165_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"P06276_134_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"P04114_3358_FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA
"P0DOX6_74_FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"47.13598",NA
"P0DOX6_74_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,"52.86402",NA
"P07358_553_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"P00742_231_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"P04275_2585_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
"P02671_686_TRUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100"
