"Result Statistics ID"	"Name"	"Arithmetic Mean"	"Median"	"SD"	"IQR"	"CV"	"Sum"	"Minimum"	"Maximum"	"Count"
"136"	"Peptide Groups - Abundance Ratios (log2) (by Bio. Rep.): (MECFS,1) / (Healthy,1)"	"-0.0322428719476702"	"0"	"3.03167092235296"	"1.5146018285608"	"-94.0260820212705"	"-86.5076254355991"	"-6.64385618977472"	"6.64385618977473"	"2683"
"137"	"Peptide Groups - Abundance Ratios (log2) (by Bio. Rep.): (MECFS,2) / (Healthy,2)"	"0.612932810865247"	"0.40979189631066"	"4.19849425425816"	"4.18597774064609"	"6.84984419145607"	"1644.49873155146"	"-6.64385618977472"	"6.64385618977473"	"2683"
"138"	"Peptide Groups - Abundance Ratios (log2) (by Bio. Rep.): (MECFS,3) / (Healthy,3)"	"1.38285881146624"	"0.119888672764221"	"3.55394518362028"	"4.85392704177759"	"2.56999858131"	"3710.21019116393"	"-6.64385618977472"	"6.64385618977473"	"2683"
"139"	"Peptide Groups - Abundance Ratios (log2) (by Bio. Rep.): (MECFS,4) / (Healthy,4)"	"-0.0886557567884075"	"0"	"3.46873026117785"	"2.26094576680392"	"-39.1258321719207"	"-237.863395463297"	"-6.64385618977472"	"6.64385618977473"	"2683"
"140"	"Peptide Groups - Abundance Ratios (log2) (by Bio. Rep.): (MECFS,5) / (Healthy,5)"	"0.766992209221058"	"0.0890174058214644"	"3.42371703075536"	"2.39567312262119"	"4.46382243469254"	"2057.8400973401"	"-6.64385618977472"	"6.64385618977473"	"2683"
"141"	"Peptide Groups - Abundance: F1: Sample, Healthy, HC13, 1"	"24297845.9292828"	"1529008.875"	"104075456.275397"	"8074309.65136719"	"4.28332028190076"	"65191120628.2659"	"0"	"2127846953.11914"	"2683"
"142"	"Peptide Groups - Abundance: F10: Sample, MECFS, M15, 5"	"34936651.7208307"	"2355698.75"	"146873728.501553"	"10980532.8515625"	"4.20400127851923"	"93735036566.9888"	"0"	"2434867089.125"	"2683"
"143"	"Peptide Groups - Abundance: F2: Sample, Healthy, HC14, 2"	"15728133.5906262"	"979882.401367188"	"69555497.772479"	"5385443.84375"	"4.42236183789367"	"42198582423.6501"	"0"	"1191108231.55225"	"2683"
"144"	"Peptide Groups - Abundance: F3: Sample, Healthy, HC20, 3"	"28420216.3253158"	"723544.4375"	"141858782.953418"	"6436232.609375"	"4.99147442544462"	"76251440400.8223"	"0"	"2608036065.76953"	"2683"
"145"	"Peptide Groups - Abundance: F4: Sample, Healthy, HC22, 4"	"22936320.7584109"	"1240948.375"	"106998181.736183"	"6780387.98046875"	"4.66501069910901"	"61538148594.8164"	"0"	"2020890176.98633"	"2683"
"146"	"Peptide Groups - Abundance: F5: Sample, Healthy, HC25, 5"	"14253047.5005753"	"664595.625"	"71316739.2767963"	"3923806.5625"	"5.00361338681554"	"38240926444.0435"	"0"	"1539397572.13281"	"2683"
"147"	"Peptide Groups - Abundance: F6: Sample, MECFS, M1, 1"	"36251953.6866567"	"2029225.125"	"156539234.122537"	"10104693.1308594"	"4.31809097726379"	"97263991741.2998"	"0"	"3129679663.6875"	"2683"
"148"	"Peptide Groups - Abundance: F7: Sample, MECFS, M10, 2"	"40883467.5624499"	"3291059.75"	"165317215.182002"	"15522988.046875"	"4.04362019756465"	"109690343470.053"	"0"	"3414832583.56177"	"2683"
"149"	"Peptide Groups - Abundance: F8: Sample, MECFS, M11, 3"	"48947136.5567327"	"3722631.75"	"212874815.061315"	"15473677.109375"	"4.34907596309704"	"131325167381.714"	"0"	"4061464441.375"	"2683"
"150"	"Peptide Groups - Abundance: F9: Sample, MECFS, M12, 4"	"21835663.933267"	"1477966.75"	"91308896.5695591"	"7190853.796875"	"4.18164049641964"	"58585086332.9553"	"0"	"1341466862.1875"	"2683"
"151"	"Peptide Groups - Abundances (by Bio. Rep.) Count: Healthy,1"	"0.754752143123369"	"1"	"0.430314259275371"	"0"	"0.570139830931269"	"2025"	"0"	"1"	"2683"
"152"	"Peptide Groups - Abundances (by Bio. Rep.) Count: Healthy,2"	"0.724562057398435"	"1"	"0.446817965133717"	"1"	"0.616673148381565"	"1944"	"0"	"1"	"2683"
"153"	"Peptide Groups - Abundances (by Bio. Rep.) Count: Healthy,3"	"0.610883339545285"	"1"	"0.48764076400802"	"1"	"0.798255137177253"	"1639"	"0"	"1"	"2683"
"154"	"Peptide Groups - Abundances (by Bio. Rep.) Count: Healthy,4"	"0.751024972046217"	"1"	"0.432499921905772"	"0"	"0.575879548621928"	"2015"	"0"	"1"	"2683"
"155"	"Peptide Groups - Abundances (by Bio. Rep.) Count: Healthy,5"	"0.684308609765188"	"1"	"0.46487727906435"	"1"	"0.679338638196978"	"1836"	"0"	"1"	"2683"
"156"	"Peptide Groups - Abundances (by Bio. Rep.) Count: MECFS,1"	"0.75624301155423"	"1"	"0.429427818311322"	"0"	"0.567843684834538"	"2029"	"0"	"1"	"2683"
"157"	"Peptide Groups - Abundances (by Bio. Rep.) Count: MECFS,2"	"0.78680581438688"	"1"	"0.409640047622838"	"0"	"0.520636782459534"	"2111"	"0"	"1"	"2683"
"158"	"Peptide Groups - Abundances (by Bio. Rep.) Count: MECFS,3"	"0.77823332090943"	"1"	"0.4155124173312"	"0"	"0.533917536254602"	"2088"	"0"	"1"	"2683"
"159"	"Peptide Groups - Abundances (by Bio. Rep.) Count: MECFS,4"	"0.723816623183004"	"1"	"0.447191967054906"	"1"	"0.617824947275135"	"1942"	"0"	"1"	"2683"
"160"	"Peptide Groups - Abundances (by Bio. Rep.) Count: MECFS,5"	"0.780096906448006"	"1"	"0.414257993119813"	"0"	"0.531034016025064"	"2093"	"0"	"1"	"2683"
"161"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: Healthy,1"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"162"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: Healthy,2"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"163"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: Healthy,3"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"164"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: Healthy,4"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"165"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: Healthy,5"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"166"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: MECFS,1"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"167"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: MECFS,2"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"168"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: MECFS,3"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"169"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: MECFS,4"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"170"	"Peptide Groups - Abundances (by Bio. Rep.) CV [%]: MECFS,5"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"2683"
"171"	"Peptide Groups - Abundances (by Bio. Rep.): Healthy,1"	"81.0780672176221"	"72.5104622845083"	"78.8629823986174"	"115.011047198867"	"0.972679605039682"	"217532.45434488"	"0"	"1000"	"2683"
"172"	"Peptide Groups - Abundances (by Bio. Rep.): Healthy,2"	"113.091657718689"	"67.7501253775422"	"143.480635837564"	"156.805737927787"	"1.26871105023914"	"303424.917659244"	"0"	"1000"	"2683"
"173"	"Peptide Groups - Abundances (by Bio. Rep.): Healthy,3"	"69.2643769198531"	"25.1043052599047"	"102.067969916819"	"106.235756513177"	"1.47359977026753"	"185836.323275966"	"0"	"1000"	"2683"
"174"	"Peptide Groups - Abundances (by Bio. Rep.): Healthy,4"	"78.1915434355441"	"66.7592572915161"	"77.5053396281537"	"112.214268058665"	"0.991224066219436"	"209787.911037565"	"0"	"696.261211107023"	"2683"
"175"	"Peptide Groups - Abundances (by Bio. Rep.): Healthy,5"	"82.8306642348184"	"61.3368384359556"	"108.318818629089"	"120.845538294426"	"1.30771399251386"	"222234.672142018"	"0"	"1000"	"2683"
"176"	"Peptide Groups - Abundances (by Bio. Rep.): MECFS,1"	"91.6904791412812"	"70.7974358012356"	"113.580726311696"	"118.699108504153"	"1.23874067815357"	"246005.555536057"	"0"	"1000"	"2683"
"177"	"Peptide Groups - Abundances (by Bio. Rep.): MECFS,2"	"123.509184441449"	"105.491898739689"	"123.535278497757"	"143.586954363404"	"1.00021127219345"	"331375.141856407"	"0"	"1000"	"2683"
"178"	"Peptide Groups - Abundances (by Bio. Rep.): MECFS,3"	"121.829644407771"	"87.9538597032262"	"133.606985618504"	"165.039234926522"	"1.09667057035243"	"326868.935946049"	"0"	"1000"	"2683"
"179"	"Peptide Groups - Abundances (by Bio. Rep.): MECFS,4"	"136.386111984773"	"66.0549999727912"	"196.399216733895"	"164.431120180617"	"1.44002357627015"	"365923.938455147"	"0"	"1000"	"2683"
"180"	"Peptide Groups - Abundances (by Bio. Rep.): MECFS,5"	"102.128270498199"	"89.3558832436393"	"98.6069106207346"	"129.197724774709"	"0.965520224123191"	"274010.149746667"	"0"	"1000"	"2683"
"181"	"Peptide Groups - Abundances (Grouped) Count: Healthy"	"3.52553112187849"	"4"	"1.64833329580094"	"3"	"0.467541836624793"	"9459"	"0"	"5"	"2683"
"182"	"Peptide Groups - Abundances (Grouped) Count: MECFS"	"3.82519567648155"	"5"	"1.48858655191646"	"2"	"0.389153046749671"	"10263"	"0"	"5"	"2683"
"183"	"Peptide Groups - Abundances (Grouped) CV [%]: Healthy"	"47.9085129595686"	"45.4788465768159"	"36.3389636322284"	"45.0688359444775"	"0.758507442359898"	"128538.540270523"	"0"	"202.856441212806"	"2683"
"184"	"Peptide Groups - Abundances (Grouped) CV [%]: MECFS"	"51.8178709480745"	"49.0366510878139"	"37.037609406574"	"39.3434683959973"	"0.714765171338061"	"139027.347753684"	"0"	"220.747869201436"	"2683"
"185"	"Peptide Groups - Abundances (Grouped): Healthy"	"87.3416224492613"	"88.642467038207"	"44.0218556838211"	"55.7180130258524"	"0.504019211566563"	"234337.573031368"	"0"	"200"	"2683"
"186"	"Peptide Groups - Abundances (Grouped): MECFS"	"112.658377550739"	"111.357532961793"	"44.0218556838213"	"55.7180130258524"	"0.390755278399025"	"302262.426968631"	"0"	"200"	"2683"
"187"	"Peptide Groups - Abundances (Normalized): F1: Sample, Healthy, HC13, 1"	"48947136.5567327"	"3080133.3755634"	"209656262.754419"	"16265406.3350742"	"4.28332028190076"	"131325167381.714"	"0"	"4286471141.89782"	"2683"
"188"	"Peptide Groups - Abundances (Normalized): F10: Sample, MECFS, M15, 5"	"48947136.5567327"	"3300393.79057109"	"205773824.66436"	"15384005.4635419"	"4.20400127851923"	"131325167381.714"	"0"	"3411310644.79873"	"2683"
"189"	"Peptide Groups - Abundances (Normalized): F2: Sample, Healthy, HC14, 2"	"48947136.5567327"	"3049467.84899156"	"216461948.782665"	"16759906.9349049"	"4.42236183789367"	"131325167381.714"	"0"	"3706818544.47009"	"2683"
"190"	"Peptide Groups - Abundances (Normalized): F3: Sample, Healthy, HC20, 3"	"48947136.5567327"	"1246135.07447619"	"244318380.321677"	"11084896.4988824"	"4.99147442544462"	"131325167381.714"	"0"	"4491728563.74051"	"2683"
"191"	"Peptide Groups - Abundances (Normalized): F4: Sample, Healthy, HC22, 4"	"48947136.5567327"	"2648239.45439054"	"228338915.727908"	"14469651.8627963"	"4.66501069910901"	"131325167381.714"	"0"	"4312670218.60235"	"2683"
"192"	"Peptide Groups - Abundances (Normalized): F5: Sample, Healthy, HC25, 5"	"48947136.5567327"	"2282322.62683255"	"244912547.721556"	"13474949.5242431"	"5.00361338681554"	"131325167381.714"	"0"	"5286525788.62495"	"2683"
"193"	"Peptide Groups - Abundances (Normalized): F6: Sample, MECFS, M1, 1"	"48947136.5567327"	"2739845.69648964"	"211358188.728526"	"13643286.6160838"	"4.3180909772638"	"131325167381.714"	"0"	"4225671785.89677"	"2683"
"194"	"Peptide Groups - Abundances (Normalized): F7: Sample, MECFS, M10, 2"	"48947136.5567327"	"3940173.39046776"	"197923629.99376"	"18584671.5310611"	"4.04362019756465"	"131325167381.714"	"0"	"4088358614.16747"	"2683"
"195"	"Peptide Groups - Abundances (Normalized): F8: Sample, MECFS, M11, 3"	"48947136.5567327"	"3722631.75"	"212874815.061315"	"15473677.109375"	"4.34907596309704"	"131325167381.714"	"0"	"4061464441.375"	"2683"
"196"	"Peptide Groups - Abundances (Normalized): F9: Sample, MECFS, M12, 4"	"48947136.5567327"	"3313031.40402092"	"204679328.409416"	"16119120.7114571"	"4.18164049641964"	"131325167381.714"	"0"	"3007051303.33994"	"2683"
"197"	"Peptide Groups - Abundances (Scaled): F1: Sample, Healthy, HC13, 1"	"81.0780672176221"	"72.5104622845083"	"78.8629823986174"	"115.011047198867"	"0.972679605039682"	"217532.45434488"	"0"	"1000"	"2683"
"198"	"Peptide Groups - Abundances (Scaled): F10: Sample, MECFS, M15, 5"	"102.128270498199"	"89.3558832436393"	"98.6069106207346"	"129.197724774709"	"0.965520224123191"	"274010.149746667"	"0"	"1000"	"2683"
"199"	"Peptide Groups - Abundances (Scaled): F2: Sample, Healthy, HC14, 2"	"113.091657718689"	"67.7501253775422"	"143.480635837564"	"156.805737927788"	"1.26871105023914"	"303424.917659243"	"0"	"1000"	"2683"
"200"	"Peptide Groups - Abundances (Scaled): F3: Sample, Healthy, HC20, 3"	"69.2643769198531"	"25.1043052599047"	"102.067969916819"	"106.235756513177"	"1.47359977026753"	"185836.323275966"	"0"	"1000"	"2683"
"201"	"Peptide Groups - Abundances (Scaled): F4: Sample, Healthy, HC22, 4"	"78.1915434355441"	"66.7592572915161"	"77.5053396281537"	"112.214268058665"	"0.991224066219436"	"209787.911037565"	"0"	"696.261211107023"	"2683"
"202"	"Peptide Groups - Abundances (Scaled): F5: Sample, Healthy, HC25, 5"	"82.8306642348184"	"61.3368384359556"	"108.318818629089"	"120.845538294426"	"1.30771399251386"	"222234.672142018"	"0"	"1000"	"2683"
"203"	"Peptide Groups - Abundances (Scaled): F6: Sample, MECFS, M1, 1"	"91.6904791412812"	"70.7974358012357"	"113.580726311696"	"118.699108504153"	"1.23874067815357"	"246005.555536057"	"0"	"1000"	"2683"
"204"	"Peptide Groups - Abundances (Scaled): F7: Sample, MECFS, M10, 2"	"123.509184441449"	"105.491898739689"	"123.535278497757"	"143.586954363404"	"1.00021127219345"	"331375.141856407"	"0"	"1000"	"2683"
"205"	"Peptide Groups - Abundances (Scaled): F8: Sample, MECFS, M11, 3"	"121.829644407771"	"87.9538597032263"	"133.606985618504"	"165.039234926522"	"1.09667057035243"	"326868.935946049"	"0"	"1000"	"2683"
"206"	"Peptide Groups - Abundances (Scaled): F9: Sample, MECFS, M12, 4"	"136.386111984773"	"66.0549999727912"	"196.399216733895"	"164.431120180617"	"1.44002357627015"	"365923.938455147"	"0"	"1000"	"2683"
"207"	"Peptide Groups - Abundances Count: F1: Sample, Healthy, HC13, 1"	"1.87066716362281"	"1"	"3.25054469741527"	"1"	"1.73763925546228"	"5019"	"0"	"50"	"2683"
"208"	"Peptide Groups - Abundances Count: F10: Sample, MECFS, M15, 5"	"1.88893030190086"	"1"	"3.39862789954123"	"1"	"1.79923414650141"	"5068"	"0"	"64"	"2683"
"209"	"Peptide Groups - Abundances Count: F2: Sample, Healthy, HC14, 2"	"1.59970182631383"	"1"	"2.70925718274859"	"2"	"1.69360135631744"	"4292"	"0"	"42"	"2683"
"210"	"Peptide Groups - Abundances Count: F3: Sample, Healthy, HC20, 3"	"1.59858367499068"	"1"	"3.17971963140845"	"2"	"1.98908551435506"	"4289"	"0"	"49"	"2683"
"211"	"Peptide Groups - Abundances Count: F4: Sample, Healthy, HC22, 4"	"1.75810659709281"	"1"	"3.00323037496759"	"1"	"1.7082185914857"	"4717"	"0"	"48"	"2683"
"212"	"Peptide Groups - Abundances Count: F5: Sample, Healthy, HC25, 5"	"1.46440551621319"	"1"	"2.4677903244216"	"2"	"1.68518234676079"	"3929"	"0"	"33"	"2683"
"213"	"Peptide Groups - Abundances Count: F6: Sample, MECFS, M1, 1"	"1.8680581438688"	"1"	"3.30915687645793"	"1"	"1.77144211882215"	"5012"	"0"	"50"	"2683"
"214"	"Peptide Groups - Abundances Count: F7: Sample, MECFS, M10, 2"	"1.94781960491987"	"1"	"3.29749722871926"	"1"	"1.69291715741557"	"5226"	"0"	"49"	"2683"
"215"	"Peptide Groups - Abundances Count: F8: Sample, MECFS, M11, 3"	"1.88818486768543"	"1"	"3.28229695883693"	"1"	"1.73833453228573"	"5066"	"0"	"53"	"2683"
"216"	"Peptide Groups - Abundances Count: F9: Sample, MECFS, M12, 4"	"1.60044726052926"	"1"	"2.83827569090314"	"2"	"1.77342656699887"	"4294"	"0"	"46"	"2683"
"217"	"Peptide Groups - Byonic Score (by Search Engine): A2 PMI-Byonic"	"531.137761148746"	"538.877103982693"	"270.321313639852"	"381.219490004449"	"0.508947646755901"	"1726197.72373342"	"0.305401572118821"	"1718.32102018849"	"3250"
"218"	"Peptide Groups - Charge (by Search Engine): A2 PMI-Byonic"	"3.08430769230769"	"3"	"0.94848856655346"	"2"	"0.307520734367393"	"10024"	"2"	"6"	"3250"
"219"	"Peptide Groups - Concatenated Rank (by Search Engine): A2 PMI-Byonic"	"1"	"1"	"0"	"0"	"0"	"3250"	"1"	"1"	"3250"
"220"	"Peptide Groups - Delta Byonic Score (by Search Engine): A2 PMI-Byonic"	"359.793764358777"	"341.764379717556"	"260.408509709632"	"386.047984138317"	"0.723771603362084"	"1169329.73416603"	"0.00719307399356239"	"1515.49127472743"	"3250"
"221"	"Peptide Groups - Delta Mod Score (by Search Engine): A2 PMI-Byonic"	"355.542330351344"	"336.182999371696"	"262.341656188683"	"395.392596586932"	"0.737863353512474"	"1155512.57364187"	"0"	"1515.49127472743"	"3250"
"222"	"Peptide Groups - FDR 1D (by Search Engine): A2 PMI-Byonic"	"0.0218648032530529"	"0"	"0.0538309854079652"	"0.00222664008333033"	"2.46199267310805"	"71.0606105724219"	"0"	"0.332468561303697"	"3250"
"223"	"Peptide Groups - FDR 2D (by Search Engine): A2 PMI-Byonic"	"0.00055732719728261"	"0"	"0.00129872803718976"	"0.000307629205187437"	"2.3302793108286"	"1.81131339116848"	"0"	"0.00952032778942508"	"3250"
"224"	"Peptide Groups - m/z [Da] (by Search Engine): A2 PMI-Byonic"	"987.782485642653"	"1006.42514038086"	"302.263766700202"	"504.660140991211"	"0.306002354864137"	"3210293.07833862"	"499.990325927734"	"1932.28527832031"	"3250"
"225"	"Peptide Groups - PEP 1D (by Search Engine): A2 PMI-Byonic"	"0.139952055242928"	"1.34305473508078E-07"	"0.271909700676429"	"0.0863151671438715"	"1.94287751047635"	"454.844179539517"	"1.53945177844504E-30"	"0.88952279914535"	"3250"
"226"	"Peptide Groups - PEP 2D (by Search Engine): A2 PMI-Byonic"	"0.00812093726546693"	"1.48978542100311E-09"	"0.0230662957645025"	"0.00106402432163386"	"2.8403489659486"	"26.3930461127675"	"1.51493147889831E-32"	"0.227205374627502"	"3250"
"227"	"Peptide Groups - Peptide Group FDR 1D (by Search Engine): A2 PMI-Byonic"	"0.0882327756775085"	"0"	"0.185031013210864"	"0.0230283972841891"	"2.0970780051979"	"286.756520951903"	"0"	"0.706168512527073"	"3250"
"228"	"Peptide Groups - Peptide Group FDR 2D (by Search Engine): A2 PMI-Byonic"	"0.00319250858260429"	"0"	"0.0064992831471798"	"0.00480336230565241"	"2.03579191066043"	"10.3756528934639"	"0"	"0.0555004941650026"	"3250"
"229"	"Peptide Groups - q-Value 1D (by Search Engine): A2 PMI-Byonic"	"0.0218661243363237"	"6.43955759521035E-09"	"0.0538328084448073"	"0.00222845658402447"	"2.46192729981787"	"71.0649040930521"	"1.53929784866018E-30"	"0.332474810056535"	"3250"
"230"	"Peptide Groups - q-Value 2D (by Search Engine): A2 PMI-Byonic"	"0.0005583013759445"	"7.1833155653783E-11"	"0.00129963616265709"	"0.000314491780621059"	"2.32783979881554"	"1.81447947181962"	"1.51478000089822E-32"	"0.00952061783551325"	"3250"
"231"	"Peptide Groups - Rank (by Search Engine): A2 PMI-Byonic"	"1"	"1"	"0"	"0"	"0"	"3250"	"1"	"1"	"3250"
"232"	"Peptide Groups - RT [min] (by Search Engine): A2 PMI-Byonic"	"45.8995178743021"	"46.5413112843196"	"14.8242538157743"	"24.4906032194694"	"0.322971885159473"	"149173.433091482"	"9.32479063711166"	"74.8806281014442"	"3250"
"233"	"Peptide Groups - Search Engine Rank (by Search Engine): A2 PMI-Byonic"	"1"	"1"	"0"	"0"	"0"	"3250"	"1"	"1"	"3250"
"234"	"Peptide Groups - Sequence Length"	"18.4021538461538"	"16"	"9.71925683889902"	"12"	"0.528158655783132"	"59807"	"6"	"96"	"3250"
"235"	"Peptide Groups - Theo. MH+ [Da]"	"3299.77779200314"	"3256.33911245"	"1569.8433781194"	"2378.2216732275"	"0.475742149039201"	"10724277.8240102"	"648.3562817"	"9738.137227995"	"3250"
"236"	"Peptide Groups - Top Apex RT [min]"	"45.1288869510604"	"45.5375378132421"	"14.4954740543187"	"23.8175595521796"	"0.321201674440546"	"121080.803689695"	"9.94445169625935"	"75.0943737270653"	"2683"
"237"	"Peptide Groups - ?Cn (by Search Engine): A2 PMI-Byonic"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"3250"
"238"	"Peptide Groups - ?M [ppm] (by Search Engine): A2 PMI-Byonic"	"-20645.8970315784"	"4.37385003054044"	"264947.263132598"	"7.43272261632024"	"-12.8329257250172"	"-67099165.3526298"	"-749719.730187598"	"3991491.54905468"	"3250"
"239"	"Peptide Groups - ?m/z [Da] (by Search Engine): A2 PMI-Byonic"	"-101.932810746197"	"0.00348525226562835"	"385.554634006061"	"0.0104833978723301"	"-3.78243895349905"	"-331281.634925139"	"-3379.06772962281"	"765.371646075313"	"3250"
"240"	"Peptide Groups - ?Score (by Search Engine): A2 PMI-Byonic"	"1"	"1"	"0"	"0"	"0"	"3250"	"1"	"1"	"3250"
"241"	"PSMs - # Missed Cleavages"	"0.446550518005263"	"0"	"0.596640725877184"	"1"	"1.3361102536447"	"26810"	"0"	"2"	"60038"
"242"	"PSMs - # Protein Groups"	"1"	"1"	"0"	"0"	"0"	"60038"	"1"	"1"	"60038"
"243"	"PSMs - # Proteins"	"1.01114294280289"	"1"	"0.105446192596204"	"0"	"0.104284160164246"	"60707"	"1"	"4"	"60038"
"244"	"PSMs - |Log Prob|"	"8.56655117691231"	"7.69458700924346"	"5.64836068970616"	"9.2949924146053"	"0.659350603651215"	"514318.599559462"	"0.626475951130029"	"31.8196070100721"	"60038"
"245"	"PSMs - Aligned m/z [Da]"	"1009.86912378297"	"1025.16345066346"	"299.321671149571"	"455.719823686882"	"0.296396497427618"	"60630522.4536821"	"499.98551520617"	"1990.32890104941"	"60038"
"246"	"PSMs - Apex RT [min]"	"44.882963216791"	"43.787382985982"	"15.638262032578"	"26.7209193688753"	"0.348423118969284"	"2023548.39662902"	"0.855119358540009"	"75.6606840916494"	"45085"
"247"	"PSMs - Byonic Score"	"490.076576558572"	"485.338321458269"	"259.553303712109"	"351.895095198372"	"0.529617851836035"	"29423217.5034235"	"0.116106461158768"	"1718.32102018849"	"60038"
"248"	"PSMs - Charge"	"3.25948565908258"	"3"	"0.919974255706823"	"1"	"0.282245222691288"	"195693"	"2"	"6"	"60038"
"249"	"PSMs - Concatenated Rank"	"1"	"1"	"0"	"0"	"0"	"60038"	"1"	"1"	"60038"
"250"	"PSMs - Delta Byonic Score"	"343.967752285215"	"313.763787874114"	"241.780236296628"	"357.554894797513"	"0.702915417769006"	"20651135.9116997"	"0"	"1515.49127472743"	"60038"
"251"	"PSMs - Delta Mod Score"	"340.583713066825"	"308.655875448998"	"243.093990159991"	"360.921180625786"	"0.713756943839221"	"20447964.965106"	"0"	"1515.49127472743"	"60038"
"252"	"PSMs - FDR 1D"	"0.0115765194955024"	"0"	"0.032772780363347"	"0.00148495375826672"	"2.83097008354537"	"695.031077470973"	"0"	"0.343033501247397"	"60038"
"253"	"PSMs - FDR 2D"	"0.000300665984749956"	"0"	"0.000785346117990297"	"0.00019019743511856"	"2.61202183759968"	"18.0513843924178"	"0"	"0.00999452353353638"	"60038"
"254"	"PSMs - First Scan"	"18572.7327192778"	"18601"	"6194.87952048011"	"10368.75"	"0.333547012930955"	"1115069727"	"7"	"31551"	"60038"
"255"	"PSMs - Intensity"	"10709875.6586035"	"2161425"	"53134059.2079357"	"4520950.203125"	"4.96122092372306"	"642999514791.234"	"12083.2392578125"	"2371304192"	"60038"
"256"	"PSMs - Ion Inject Time [ms]"	"117.286750069618"	"124.94100189209"	"80.3980894986713"	"167.150000572205"	"0.685483138128984"	"7041661.9006797"	"0.0599999986588955"	"200"	"60038"
"257"	"PSMs - Isolation Interference [%]"	"21.6650433843675"	"2.48427772521973"	"29.2106420099182"	"44.4601411819458"	"1.34828449182776"	"1300725.87471065"	"0"	"99.9078903198242"	"60038"
"258"	"PSMs - Last Scan"	"18572.7327192778"	"18601"	"6194.87952048011"	"10368.75"	"0.333547012930955"	"1115069727"	"7"	"31551"	"60038"
"259"	"PSMs - m/z [Da]"	"1009.86921576509"	"1025.16339111328"	"299.321735094195"	"455.719985961914"	"0.296396533750584"	"60630527.9761047"	"499.985595703125"	"1990.32995605469"	"60038"
"260"	"PSMs - Matched Ions"	"0"	"0"	"0"	"0"	""	"0"	"0"	"0"	"60038"
"261"	"PSMs - MH+ [Da]"	"3295.47778734053"	"3278.40834589125"	"1302.3595760219"	"1807.7530569318"	"0.395195980693564"	"197853895.396351"	"998.971971416875"	"9774.26708364688"	"60038"
"262"	"PSMs - NCE [%]"	"31"	"31"	"0"	"0"	"0"	"1861178"	"31"	"31"	"60038"
"263"	"PSMs - Original Precursor Charge"	"3.25948565908258"	"3"	"0.919974255706823"	"1"	"0.282245222691288"	"195693"	"2"	"6"	"60038"
"264"	"PSMs - PEP 1D"	"0.105482312315718"	"2.05713103058561E-06"	"0.214770123509238"	"0.0384151795400816"	"2.0360771279493"	"6332.94706681107"	"1.53945177844504E-30"	"0.898235548625549"	"60038"
"265"	"PSMs - PEP 2D"	"0.00359517498155614"	"2.02028663472002E-08"	"0.0128323135626942"	"0.00043570316962003"	"3.56931543764244"	"215.847115542668"	"1.51493147889831E-32"	"0.236332826381589"	"60038"
"266"	"PSMs - Peptide Group FDR 1D"	"0.0112413682371048"	"0"	"0.061228831307003"	"0"	"5.44674189258411"	"674.909266219296"	"0"	"0.706168512527073"	"60038"
"267"	"PSMs - Peptide Group FDR 2D"	"0.000541284652155583"	"0"	"0.0024427036256787"	"0"	"4.51278937237738"	"32.4976479461169"	"0"	"0.0555004941650026"	"60038"
"268"	"PSMs - Precursor Abundance"	"66127457.1972514"	"7337639.5"	"182851104.663355"	"35216510.25"	"2.76513134503159"	"2981356407738.08"	"3280.33178710938"	"2684595968"	"45085"
"269"	"PSMs - q-Value 1D"	"0.0115781798313404"	"1.00341547013407E-07"	"0.0327750109874165"	"0.00148604887860054"	"2.83075677393603"	"695.130760714018"	"1.53929784866018E-30"	"0.343046161762845"	"60038"
"270"	"PSMs - q-Value 2D"	"0.000301663275199444"	"9.76655320581244E-10"	"0.00078613098022556"	"0.000190383516591827"	"2.6059883481203"	"18.1112597164242"	"1.51478000089822E-32"	"0.00999467557618517"	"60038"
"271"	"PSMs - Rank"	"1"	"1"	"0"	"0"	"0"	"60038"	"1"	"1"	"60038"
